ANOMES,ANOEXERCICIO,MES,NOMEORGAO,CNPJORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,RECEITAREALIZADA
201401,2014,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,1250.0,"MULTAS E JUROS PREVISTOS EM CONTRATOS",9317.62
201401,2014,Jan,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,256666.67,"MULTAS POR AUTO DE INFRACAO",204228.17
201401,2014,Jan,"FUNDO ESP. DE DESENVOLV. RURAL-FUNDER",985566000110,Direta,Executivo,71666.66,"MULTAS POR AUTO DE INFRACAO",48103.23
201401,2014,Jan,"FUNDO MODERN. ADM. FAZENDÁRIA/FUNDAF-GO",7749679000165,Direta,Executivo,521083.33,"MULTAS POR AUTO DE INFRACAO",170399.93
201401,2014,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,35833.33,"MULTAS POR INFRAÇÃO AS NORMAS AGROPECUARIAS",48103.23
201401,2014,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,77500.0,"MULTAS POR INFRAÇÃO AS NORMAS DE REGULAÇÃO DE FISCALIZAÇÃO",177126.59
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"MULTAS POR INFRAÇÃO À LEGISLAÇÃO DO MEIO AMBIENTE",13336.960000000001
201401,2014,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"MULTAS POR INFRAÇÃO À LEGISLAÇÃO DO MEIO AMBIENTE",13336.960000000001
201401,2014,Jan,"FUNDO ESTADUAL DO MEIO AMBIENTE - FEMA",1037124000104,Direta,Executivo,,"MULTAS POR INFRAÇÃO À LEGISLAÇÃO DO MEIO AMBIENTE",13336.960000000001
201401,2014,Jan,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,83.33,"MULTAS PREVISTAS EM CONTRATOS",
201401,2014,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1333.32,"MULTAS PREVISTAS EM CONTRATOS",7511.35
201401,2014,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,1083.33,"MULTAS PREVISTAS EM CONTRATOS",7477.03
201401,2014,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,83.33,"MULTAS PREVISTAS EM CONTRATOS",
201401,2014,Jan,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,83.33,"MULTAS PREVISTAS EM CONTRATOS",
201401,2014,Jan,"FUNDO ESTADUAL DE SAUDE- FES",544963000156,Direta,Executivo,83.33,"MULTAS PREVISTAS EM CONTRATOS",0.0
201401,2014,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,7192166.67,"MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO",6775121.54
201401,2014,Jan,"FUNDO DE TRANSPORTE",13650495000146,Indireta,Executivo,514583.33,"MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO",0.0
201401,2014,Jan,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",2658753000114,Direta,Executivo,370500.0,"MULTAS PREVISTAS NA LEGISLACAO DE TRANSITO",208042.64
201401,2014,Jan,"AGÊNCIA GOIANA DE COMUNICAÇÃO",3520902000147,Indireta,Executivo,,"MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",0.0
201401,2014,Jan,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",3280530000129,Direta,Executivo,800000.0,"MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",0.0
201401,2014,Jan,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",2658753000114,Direta,Executivo,185166.67,"MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",
201401,2014,Jan,"FUNDO DE FOMENTO A MINERACAO",3609406000164,Direta,Executivo,2916.67,"MULTAS PROVENIENTES DOS EMPRESTIMOS C/ RECURSOS DO FUNMINERAL",0.0
201401,2014,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,1502666.67,"OPERACOES DE CRED. EXTERNAS CONTRATUAIS RELATIVAS A PROGRAMAS DE GOVERNO",
201401,2014,Jan,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",3520933000106,Indireta,Executivo,833.33,"OPERACOES DE CREDITO",
201401,2014,Jan,"AGENCIA GOIANA DE ESPORTE E LAZER",5470294000139,Indireta,Executivo,4166833.33,"OPERACOES DE CREDITO",
201401,2014,Jan,"AGÊNCIA GOIANA DE COMUNICAÇÃO",3520902000147,Indireta,Executivo,833500.0,"OPERACOES DE CREDITO",
201401,2014,Jan,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",3549463000103,Indireta,Executivo,1585083.33,"OPERACOES DE CREDITO",
201401,2014,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1504583.34,"OPERACOES DE CREDITO EXTERNAS",
201401,2014,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,1502666.67,"OPERACOES DE CREDITO EXTERNAS",
201401,2014,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,3000.0,"OPERACOES DE CREDITO EXTERNAS P/ PROGRAMAS DE EDUCACAO",
201401,2014,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,3000.0,"OPERACOES DE CREDITO EXTERNAS P/ PROGRAMAS DE EDUCACAO",
201401,2014,Jan,"AGENCIA GOIANA DE TURISMO",3549463000103,Indireta,Executivo,833333.3300000001,"OPERACOES DE CREDITO INTERNAS",
201401,2014,Jan,"AGÊNCIA GOIANA DE DESENV.REGIONAL - AGDR",,Indireta,Executivo,333.33,"OPERACOES DE CREDITO INTERNAS",
201401,2014,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1.9356975E8,"OPERACOES DE CREDITO INTERNAS",1.25E8
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,1416666.67,"OPERAÇÕES DE CRÉDITO EXTERNAS PARA PROGRAMAS DE MODERNIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA",
201401,2014,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1416666.67,"OPERAÇÕES DE CRÉDITO EXTERNAS PARA PROGRAMAS DE MODERNIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA",
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,833.33,"OPERAÇÕES DE CRÉDITO EXTERNAS PARA REFINANCIAMENTO DA DÍVIDA CONTRATUAL",
201401,2014,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,833.33,"OPERAÇÕES DE CRÉDITO EXTERNAS PARA REFINANCIAMENTO DA DÍVIDA CONTRATUAL",
201401,2014,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,6148750.0,"OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE MODERNIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA",
201401,2014,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,6148750.0,"OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE MODERNIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA",
201401,2014,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,6148750.0,"OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE MODERNIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA",
201401,2014,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,8083.33,"OUTRAS AMORTIZAÇÕES DE EMPRÉSTIMOS",
201401,2014,Jan,"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS",17850814000118,Direta,Executivo,8083.33,"OUTRAS AMORTIZAÇÕES DE EMPRÉSTIMOS",
201401,2014,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,150000.0,"OUTRAS CONTRIBUICOES PREVIDENCIARIAS",0.0
201401,2014,Jan,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,83.33,"OUTRAS CONTRIBUICOES PREVIDENCIARIAS",0.0
201401,2014,Jan,"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS",17850814000118,Direta,Executivo,166.67000000000002,"OUTRAS CONTRIBUICOES SOCIAIS",
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,2.984041667E7,"ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE A POBREZA",2.671091246E7
201401,2014,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,2.984041667E7,"ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE A POBREZA",2.671091246E7
201401,2014,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,3.416691667E7,"ALIENACAO DE BENS",
201401,2014,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,3.416691667E7,"ALIENACAO DE BENS",
201401,2014,Jan,"FUNDO CAP. SERV. E MOD. - FUNCAM",13301077000143,Direta,Executivo,238833.33000000002,"ALIENACAO DE BENS",
201401,2014,Jan,"FUNDO ESTADUAL DE DESENVOL.DO NORDESTE",4916251000171,Direta,Executivo,238833.33000000002,"ALIENACAO DE BENS",
201401,2014,Jan,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,83.33,"ALIENACAO DE BENS IMOVEIS",
201401,2014,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,8250.0,"ALIENACAO DE BENS IMOVEIS",
201401,2014,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,3.417508333E7,"ALIENACAO DE BENS IMOVEIS",
201401,2014,Jan,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",3280530000129,Direta,Executivo,16500.0,"ALIENACAO DE BENS IMOVEIS",
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,246916.66,"ALIENACAO DE BENS MOVEIS",
201401,2014,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,3000.0,"ALIENACAO DE BENS MOVEIS",
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,2.184166666E7,"ALIENACAO DE IMOVEIS RURAIS",0.0
201401,2014,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,8166.66,"ALIENACAO DE IMOVEIS RURAIS",
201401,2014,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,500.0,"ALIENACAO DE OUTROS BENS MOVEIS",0.0
201401,2014,Jan,"ESTADO DE GOIAS - PODER LEGISLATIVO",,N/A,N/A,,"ALIENACAO DE OUTROS BENS MOVEIS",0.0
201401,2014,Jan,"FUNDO ESTADUAL DE DESENVOL.DO NORDESTE",4916251000171,Direta,Executivo,477666.66000000003,"ALIENACAO DE OUTROS BENS MOVEIS",
201401,2014,Jan,"FUNDO PENINT. ESTADUAL - FUNPES",10879198000189,Direta,Executivo,,"ALIENACAO DE OUTROS BENS MOVEIS",0.0
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,2.325416667E7,"ALIENAÇÃO DE IMÓVEIS URBANOS",0.0
201401,2014,Jan,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,83.33,"ALIENAÇÃO DE OUTROS BENS IMÓVEIS",
201401,2014,Jan,EMATER,13232306000115,Indireta,Executivo,83.33,"ALIENAÇÃO DE OUTROS BENS IMÓVEIS",
201401,2014,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"ALIENAÇÃO DE OUTROS BENS IMÓVEIS",0.0
201401,2014,Jan,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",3280530000129,Direta,Executivo,,"ALIENAÇÃO DE OUTROS BENS IMÓVEIS",0.0
201401,2014,Jan,"AGÊNCIA GOIANA DE COMUNICAÇÃO",3520902000147,Indireta,Executivo,4166.66,ALUGUEIS,4321.56
201401,2014,Jan,"ESTADO DE GOIAS - PODER JUDICIARIO",,N/A,N/A,166666.66,ALUGUEIS,234376.54
201401,2014,Jan,FUNDESP-PJ,2050330000117,Direta,Judiciário,166666.66,ALUGUEIS,234376.54
201401,2014,Jan,"FUNDO EST. CENTRO CULT. OSCAR NIEMEYER",14188263000180,Direta,Executivo,188833.34,ALUGUEIS,59711.32
201401,2014,Jan,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",2658753000114,Direta,Executivo,2333.32,ALUGUEIS,
201401,2014,Jan,"FUNDO MODERN. APRIMOR. FUNC. ASS. LEG.",7766390000154,Direta,Legislativo,,ALUGUEIS,14439.2
201401,2014,Jan,FUNEBOM,14786724000117,Indireta,Executivo,,ALUGUEIS,0.0
201401,2014,Jan,"UNIVERSIDADE ESTADUAL DE GOIAS",1112580000171,Indireta,Executivo,9166.66,ALUGUEIS,6263.42
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,193583.33000000002,"AMORTIZACAO DE EMPRESTIMOS",482570.61
201401,2014,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,193583.33000000002,"AMORTIZACAO DE EMPRESTIMOS",482570.61
201401,2014,Jan,"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS",17850814000118,Direta,Executivo,8083.33,"AMORTIZACAO DE EMPRESTIMOS",
201401,2014,Jan,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",3198567000102,Direta,Executivo,8083.33,"AMORTIZACAO DE EMPRESTIMOS",
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,134583.33000000002,"AMORTIZACAO DE EMPRESTIMOS - PRODUZIR",413324.8
201401,2014,Jan,"FUNDO DE FOMENTO A MINERACAO",3609406000164,Direta,Executivo,,"AMORTIZAÇÃO DE EMPRÉSTIMOS - FUNMINERAL",0.0
201401,2014,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,1819833.33,"ASSISTENCIA FARMACEUTICA",1351653.3900000001
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,10000.0,"ATENÇÃO BÁSICA",22680.0
201401,2014,Jan,"FUNDO ESTADUAL DE SAUDE- FES",544963000156,Direta,Executivo,10000.0,"ATENÇÃO BÁSICA",22680.0
201401,2014,Jan,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,4026833.33,"ATENÇÃO DE MAC. AMBULATORIAL E HOSPITALAR",
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,166.67000000000002,"ATUALIZACAO MONETARIA DE ORIGEM NAO TRIBUTARIA",0.0
201401,2014,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,166.67000000000002,"ATUALIZACAO MONETARIA DE ORIGEM NAO TRIBUTARIA",0.0
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"ATUALIZAÇÃO MONETÁRIA DA DIVIDA ATIVA NÃO TRIBUTARIA DE OUTRAS RECEITAS - PRINCIPAL",0.0
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,1022666.67,"BLOCO DE INVESTIMENTOS NA REDE DE SERVIÇOS DE SAUDE",736000.0
201401,2014,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1022666.67,"BLOCO DE INVESTIMENTOS NA REDE DE SERVIÇOS DE SAUDE",736000.0
201401,2014,Jan,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,1022666.67,"BLOCO DE INVESTIMENTOS NA REDE DE SERVIÇOS DE SAUDE",
201401,2014,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,6927250.0,"BOLSA GARANTIA FOMENTAR",6379968.92
201401,2014,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,6927250.0,"BOLSA GARANTIA FOMENTAR",
201401,2014,Jan,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,87500.0,"COMERCIALIZACAO DE OUTROS PRODUTOS VEGETAIS",
201401,2014,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1833333.33,"COMPENSACAO FINANCEIRA PREVIDENCIARIA",478682.79000000004
201401,2014,Jan,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,1833166.67,"COMPENSACAO FINANCEIRA PREVIDENCIARIA",0.0
201401,2014,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,101166.67,"CONCESSÃO DE EVENTOS ESPORTIVOS",11710.01
201401,2014,Jan,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,4.164291667E7,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",2.471921529E7
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,1.22575E7,"CONTRIBUICAO DE SERVIDOR ATIVO MILITAR",9599390.25
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,8.222508333E7,"CONTRIBUICAO PARA ASSISTENCIA HOSPITALAR INTEGRAL",4.979966086E7
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,1500000.0,"CONTRIBUICOES DE PENSIONISTA CIVIL",2267900.32
201401,2014,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1500000.0,"CONTRIBUICOES DE PENSIONISTA CIVIL",2267900.32
201401,2014,Jan,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,1493333.33,"CONTRIBUICOES DE PENSIONISTA CIVIL",1651697.74
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,208333.33000000002,"CONTRIBUICOES DE PENSIONISTA MILITAR",215588.87
201401,2014,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,1499666.67,"CONTRIBUICOES DE SERVID. INATIVO MILITAR",1240317.8
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,2833333.33,"CONTRIBUICOES DE SERVIDOR INATIVO CIVIL",5740341.14
201401,2014,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,2833333.33,"CONTRIBUICOES DE SERVIDOR INATIVO CIVIL",3286191.7
201401,2014,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"CONTRIBUICOES DE SERVIDOR INATIVO CIVIL",2454149.44
201401,2014,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"CONTRIBUICOES PREVIDENCIARIAS DO REGIME PROPRIO",1.440579207E7
201401,2014,Jan,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,97083.33,"CONTRIBUICOES PREVIDENCIARIAS DO REGIME PROPRIO",31763.27
201401,2014,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,6.038491667E7,"CONTRIBUICOES SOCIAIS",4.075820303E7
201401,2014,Jan,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",3198567000102,Direta,Executivo,166.67000000000002,"CONTRIBUICOES SOCIAIS",
201401,2014,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,3.464058334E7,"CONTRIBUIÇÃO PATRONAL - ATIVO CIVIL",4.76811098E7
201401,2014,Jan,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,166.67000000000002,"CONTRIBUIÇÃO PATRONAL - ATIVO CIVIL",20197.2
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,1.416683334E7,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",1.963859454E7
201401,2014,Jan,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,1.416666667E7,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",1.905916358E7
201401,2014,Jan,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",155495.1
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,1.112E7,"CONTRIBUIÇÕES AO PROTEGE",1.124094327E7
201401,2014,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,1.112E7,"CONTRIBUIÇÕES AO PROTEGE",1.124094327E7
201401,2014,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1.112E7,"CONTRIBUIÇÕES AO PROTEGE",1.124094327E7
201401,2014,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,4.897408333E7,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",6.760701167E7
201401,2014,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"CONTRIBUIÇÕES PARA REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR PÚBLICO",9588380.59
201401,2014,Jan,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,333.33,"CONTRIBUIÇÕES SOCIAIS",20197.2
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,8960166.67,"COTA - PARTE DA CONTRIBUICAO DO SALARIO EDUCACAO",1.724960216E7
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,1.6547616667E8,"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL",2.1718658568E8
201401,2014,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,5576583.33,"COTA-PARTE DO IMPOSTO S/ PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS",9466274.12
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,83.33,"COTA-PARTE DO IMPOSTO S/OPERACOES DE CREDITO, CAMBIO E SEGURO OU RELATIVAS A TITULOS OU VALORES MOBILIARIOS - COMERCIALI",0.0
201401,2014,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,83.33,"COTA-PARTE DO IMPOSTO S/OPERACOES DE CREDITO, CAMBIO E SEGURO OU RELATIVAS A TITULOS OU VALORES MOBILIARIOS - COMERCIALI",0.0
201401,2014,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,83.33,"COTA-PARTE DO IMPOSTO S/OPERACOES DE CREDITO, CAMBIO E SEGURO OU RELATIVAS A TITULOS OU VALORES MOBILIARIOS - COMERCIALI",0.0
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,18000.0,"Credito Especial de Investimento- Portege Goias- Lei 15.454/2005",40264.73
201401,2014,Jan,"PROTEGE GOIAS",6084202000145,Direta,Executivo,18000.0,"Credito Especial de Investimento- Portege Goias- Lei 15.454/2005",40264.73
201401,2014,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0
201401,2014,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0
201401,2014,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-1115333.33,"DEDUCAO DE RECEITA IPI EXPORTAÇÃO PARA FORMAÇÃO DO FUNDEB",-1419941.1099999999
201401,2014,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-2832916.67,"DEDUÇAO DA RECEITA DE ITCD P/ FORMAÇÃO DO FUNDEB",-1764054.42
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0
201401,2014,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0
201401,2014,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,-2832916.67,"DEDUÇAO DE RECEITA DE ITCD",-1765740.9500000002
201401,2014,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-2832916.67,"DEDUÇAO DE RECEITA DE ITCD",-1765740.9500000002
201401,2014,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-22000.0,"DEDUÇÃO DA RECEITA AGROPECUÁRIA",
201401,2014,Jan,EMATER,13232306000115,Indireta,Executivo,-117000.0,"DEDUÇÃO DA RECEITA CORRENTE",
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,-5.3599008333E8,"DEDUÇÃO DA RECEITA CORRENTE",-4.7012024965E8
201401,2014,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-4.9946358333E8,"DEDUÇÃO DA RECEITA CORRENTE",-4.5102070903E8
201401,2014,Jan,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",-864596.7000000001
201401,2014,Jan,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,-1500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS",
201401,2014,Jan,EMATER,13232306000115,Indireta,Executivo,-1500.0,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS",
201401,2014,Jan,EMATER,13232306000115,Indireta,Executivo,-83.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE GRANDE PORTE",
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,-83.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE GRANDE PORTE",
201401,2014,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-333.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE MÉDIO PORTE",
201401,2014,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-333.33,"DEDUÇÃO DA RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS DE PEQUENO PORTE",
201401,2014,Jan,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,-35000.0,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",
201401,2014,Jan,"ESTADO DE GOIAS",,N/A,N/A,-35000.0,"DEDUÇÃO DA RECEITA DE COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",
201401,2014,Jan,"FUNDO ESTADUAL DE ASSISTENCIA SOCIAL",1038829000146,Direta,Executivo,10500.0,"OUTRAS CONTRIBUICOES SOCIAIS",
